video_id,language,age_0_9,age_10s,age_20s,age_30s,age_40s,age_50plus,gender_male,gender_female
-nsOrgHpYac,ko,0.0,0.0,0.1,0.2,0.3,0.4,0.6,0.4
vnTrmDtLDVU,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.2,0.8
HetOKHCb00E,ko,0.0,0.0,0.2,0.3,0.2,0.3,0.1,0.9
0o17xBhDnnU,ko,0.05,0.15,0.45,0.25,0.08,0.02,0.35,0.65
9QlX0BfR37M,ko,0.01,0.05,0.2,0.4,0.25,0.09,0.4,0.6
JWM89GINtsA,ko,0.0,0.05,0.3,0.35,0.2,0.1,0.8,0.2
YJeQzaIw8a0,ko,0.01,0.2,0.4,0.3,0.07,0.02,0.85,0.15
tGFY4_lLIi0,ko,0.01,0.1,0.4,0.3,0.15,0.04,0.3,0.7
HYrdRszNBEY,ko,0.05,0.25,0.4,0.2,0.05,0.05,0.6,0.4
P7ut1ojZHZk,ko,0.0,0.1,0.6,0.2,0.05,0.05,0.4,0.6
U6Mxi4J0VRw,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.4,0.6
WLRy1SkmH30,ko,0.01,0.05,0.2,0.3,0.25,0.19,0.6,0.4
B3juOQnfr8E,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.8,0.2
6GqomLJ4iUc,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.6,0.4
UfNhNrJzwy4,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
XyI3K-MzIO4,Japanese (auto-generated),0.0,0.1,0.6,0.2,0.1,0.0,0.6,0.4
jAK-fD1cX3c,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.5,0.5
TmrStEGmS74,ko,0.05,0.1,0.15,0.25,0.3,0.15,0.3,0.7
fNrfX76fVYM,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
v3cFUP2Sxi0,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
jCn1v_Y-ANc,ko,0.05,0.1,0.3,0.3,0.15,0.1,0.3,0.7
wc4JhqHN5IA,ko,0,0.05,0.15,0.3,0.35,0.15,0.6,0.4
KoRlx_SNcF0,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.3,0.7
tUQK9FsjcRM,ko,0.01,0.1,0.3,0.3,0.2,0.09,0.7,0.3
Lv3QwcAcDnA,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.4,0.6
_Nn6C9cHRiE,ko,0.02,0.15,0.35,0.3,0.1,0.08,0.4,0.6
SCyKBrZXd1A,ko,0.05,0.1,0.15,0.4,0.2,0.1,0.6,0.4
Z7DQj6hpX1k,ko,0.05,0.15,0.4,0.3,0.07,0.03,0.4,0.6
cbB3oSw8uOY,ko,0.05,0.1,0.45,0.3,0.05,0.05,0.4,0.6
jHvMq5gp28o,ko,0.0,0.05,0.2,0.25,0.3,0.2,0.6,0.4
CfW0NPo71iQ,ko,0.01,0.05,0.25,0.35,0.2,0.14,0.7,0.3
yM1atrFJfr8,ko,0.01,0.05,0.15,0.4,0.25,0.14,0.8,0.2
Ie9d43tcKfE,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
qbHcmjLA4Yc,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.4,0.6
9nuriJ4JIhU,ko,0.0,0.1,0.6,0.2,0.05,0.05,0.4,0.6
lhGOWONlWWM,ko,0,0,0,0,0,0,0,0
CFGevsDaxBM,ko,0.05,0.4,0.4,0.1,0.03,0.02,0.5,0.5
g9-wfl6kdPA,ko,0.0,0.3,0.5,0.15,0.05,0.0,0.7,0.3
7KRf_XT8Mho,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.5,0.5
AUD3hrGPXyg,ko,0.05,0.15,0.3,0.2,0.15,0.15,0.5,0.5
vKRxXFon9q4,ko,0.0,0.05,0.1,0.2,0.35,0.3,0.8,0.2
_htGAObENIE,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.3,0.7
EyRoE8m9PGU,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.6,0.4
gm8p9G5QWHA,ko,0.01,0.05,0.1,0.3,0.3,0.24,0.4,0.6
sq5ZceuNK4g,ko,0.0,0.05,0.35,0.4,0.15,0.05,0.8,0.2
OBMgQUkKpSI,ko,0.05,0.15,0.5,0.2,0.07,0.03,0.55,0.45
miXmi0CRp68,ko,0,0.05,0.3,0.4,0.2,0.05,0.7,0.3
0-QRxXxTT84,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.4,0.6
T-U7i8qFDIA,ko,0.05,0.1,0.3,0.4,0.1,0.05,0.2,0.8
Z90nCAo95U8,ko,0.0,0.05,0.3,0.45,0.15,0.05,0.6,0.4
J-g1q1sdOQQ,English (United States),0,0,0,0,0,0,0,0
cf5dYmdEVog,ko,0.05,0.15,0.3,0.2,0.2,0.1,0.4,0.6
RiXnlUcPe_k,ko,0.05,0.3,0.45,0.15,0.04,0.01,0.6,0.4
fDMAkf_Np40,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.3,0.7
-L9y6_FG1Po,ko,0,0,0.1,0.3,0.3,0.3,0.3,0.7
FitMzX9mIrU,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.6,0.4
O5hfRK1hpwA,ko,0.1,0.6,0.2,0.05,0.03,0.02,0.4,0.6
BgWjgGbYxyk,ko,0.01,0.05,0.25,0.4,0.2,0.09,0.6,0.4
MDF6_-Nv48E,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
9n4_vdFpqSM,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
AobFptizA8A,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.3,0.7
BtLd1DJwqeU,ko,0.05,0.1,0.4,0.3,0.1,0.05,0.3,0.7
ZMieh-o98Yg,ko,0.0,0.6,0.3,0.1,0.0,0.0,0.6,0.4
nDXebVsiRj8,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.4,0.6
zm1rniDIOkM,ko,0.05,0.1,0.15,0.4,0.2,0.1,0.3,0.7
nQ5ibHBCO_Y,ko,0.01,0.1,0.4,0.3,0.1,0.09,0.6,0.4
omwK0oqmLDQ,ko,0.05,0.45,0.35,0.1,0.03,0.02,0.65,0.35
rw9jdcBXFgw,ko,0.05,0.1,0.3,0.25,0.2,0.1,0.5,0.5
IrRh1rY5SVQ,ko,0.05,0.6,0.3,0.05,0,0,0.4,0.6
uydi1xk_h_k,ko,0.05,0.1,0.3,0.35,0.15,0.05,0.3,0.7
AYlvcE8E-mo,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.1,0.9
do93q98-b70,ko,0.01,0.55,0.3,0.1,0.03,0.01,0.6,0.4
B1FQn_r8yVA,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.3,0.7
TPtBO6cxodg,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.4,0.6
UztohIS-DGY,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.6,0.4
2UnqEg8XN30,ko,0.05,0.55,0.3,0.08,0.02,0,0.4,0.6
0hHkgBu5Bz8,ko,0.0,0.1,0.7,0.15,0.04,0.01,0.7,0.3
-aAurkDcw_0,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.5,0.5
dK6rJ-Ndl90,ko,0,0,0,0,0,0,0,0
DYGOmK6DyME,ko,0.0,0.1,0.3,0.4,0.1,0.1,0.3,0.7
xdeXAiZ1Ets,ko,0.01,0.05,0.1,0.25,0.3,0.29,0.4,0.6
x-Cmd7i_W1Q,ko,0.01,0.15,0.3,0.25,0.15,0.14,0.4,0.6
e6ZPJvEkh-A,ko,0.0,0.05,0.6,0.25,0.08,0.02,0.35,0.65
wHy9WSI20po,ko,0.01,0.05,0.15,0.25,0.3,0.24,0.35,0.65
Ul5uevoE_ZM,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
e7PYvBCE3D0,ko,0.02,0.5,0.35,0.1,0.02,0.01,0.6,0.4
S-gNeyu2lUA,ko,0.01,0.05,0.15,0.35,0.3,0.14,0.6,0.4
NDsO1LT_0lw,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.6,0.4
pmHqt0qq9BU,ko,0.05,0.2,0.35,0.25,0.1,0.05,0.2,0.8
LoRySWrV0Us,ko,0.0,0.05,0.25,0.5,0.15,0.05,0.7,0.3
MK0uK9uu1OM,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.5,0.5
VpPbyGqGnRA,ko,0,0.05,0.35,0.4,0.15,0.05,0.3,0.7
vK8Jl_x_s_s,ko,0.0,0.05,0.2,0.25,0.3,0.2,0.3,0.7
NApRYrI4EyE,ko,0.0,0.0,0.0,0.05,0.15,0.8,0.3,0.7
9U3k8OYalic,ko,0.05,0.3,0.45,0.15,0.03,0.02,0.6,0.4
bXcZJjG6Zsk,ko,0.05,0.1,0.25,0.25,0.2,0.15,0.4,0.6
borJC5cW62c,ko,0,0.1,0.6,0.2,0.1,0,0.3,0.7
csgOwW5zqSs,Arabic (auto-generated),0.1,0.25,0.4,0.15,0.05,0.05,0.6,0.4
qPKtzQ54je0,ko,0.05,0.4,0.4,0.1,0.03,0.02,0.3,0.7
smg4SfmQEI0,ko,0.01,0.05,0.15,0.3,0.35,0.14,0.6,0.4
3ClaGOMIrmk,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.6,0.4
fpwZZldWX-U,ko,0,0,0,0,0,0,0,0
qMJYHtqGblQ,ko,0.0,0.05,0.1,0.3,0.35,0.2,0.6,0.4
iDWyxTbfD38,ko,0.0,0.0,0.05,0.2,0.4,0.35,0.5,0.5
pz2HZLcg8P8,ko,0.05,0.25,0.45,0.15,0.05,0.05,0.7,0.3
_ddgd_jaUOU,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
y9g_4cWGCV8,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.4,0.6
QoErKRErMYk,ko,0.0,0.05,0.1,0.25,0.25,0.35,0.3,0.7
0cH6r25fVgA,ko,0.05,0.25,0.45,0.15,0.07,0.03,0.6,0.4
CcPbM-HASjc,ko,0.01,0.05,0.15,0.35,0.3,0.14,0.3,0.7
Pc_q5Gdjgjk,ko,0,0.1,0.5,0.3,0.1,0,0.3,0.7
OCy1kIQSvN0,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
t5h9RXpM6F4,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.4,0.6
PeDcImvo9UQ,ko,0.1,0.15,0.35,0.25,0.1,0.05,0.4,0.6
cyQGH4nEYKo,ko,0.01,0.15,0.5,0.25,0.07,0.02,0.4,0.6
JEcFa0CQA5o,ko,0,0,0,0,0,0,0,0
gBz0NNMuBrc,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.6,0.4
Ok-aJYNkQMA,ko,0,0,0,0,0,0,0,0
cJGi5noOtSU,ko,0.0,0.05,0.1,0.15,0.3,0.4,0.4,0.6
VOHe5PVJWPI,Japanese (auto-generated),0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
TnhDPcIVHTY,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.4,0.6
Vt-tvpLHjF8,ko,0.0,0.6,0.3,0.1,0.0,0.0,0.4,0.6
W425KKGvfAg,ko,0.0,0.1,0.7,0.15,0.05,0.0,0.6,0.4
9MpXvC7eMiM,ko,0,0.05,0.15,0.25,0.3,0.25,0.3,0.7
XKpDYzVzqgE,ko,0,0.3,0.5,0.15,0.05,0,0.3,0.7
VQQ7u-1saLE,ko,0,0,0,0,0,0,0,0
fNM1T27Xwi0,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.6,0.4
1Igu-2zYsNY,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
NmoBHBinKh4,ko,0.05,0.1,0.4,0.35,0.05,0.05,0.4,0.6
Sg0bm3LBqeo,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
QGCyqBcRINA,ko,0.05,0.1,0.2,0.3,0.25,0.1,0.3,0.7
4N32QroLvmw,ko,0.05,0.7,0.2,0.03,0.01,0.01,0.3,0.7
zE0kyw5vXzA,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.3,0.7
bfa4-o0L534,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.8,0.2
wLUKH9wWTRg,ko,0,0,0,0,0,0,0,0
yyYV1ocz--s,ko,0,0.05,0.15,0.25,0.3,0.25,0.4,0.6
eGtKgi1NFFQ,ko,0.05,0.15,0.3,0.3,0.15,0.05,0.6,0.4
xSl4UusGUPw,ko,0.0,0.05,0.15,0.25,0.35,0.2,0.65,0.35
P-t4cpLrj-w,ko,0.0,0.6,0.35,0.05,0.0,0.0,0.4,0.6
XCekFLNHWoQ,ko,0.1,0.2,0.4,0.2,0.05,0.05,0.1,0.9
Hgb-99YTYMo,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.3,0.7
_s27HSe1zik,ko,0.0,0.05,0.1,0.35,0.3,0.2,0.4,0.6
KG_C0h2O138,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.3,0.7
3vnkqDVFXAM,ko,0.01,0.05,0.15,0.4,0.3,0.09,0.6,0.4
y-QX0rtXHk4,ko,0.001,0.1,0.5,0.3,0.08,0.019,0.35,0.65
ZTMn-EEWEgA,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.6,0.4
qCalgCllkmY,ko,0.05,0.1,0.4,0.3,0.1,0.05,0.4,0.6
Qx8Stqr9XZM,ko,0.05,0.25,0.4,0.2,0.07,0.03,0.3,0.7
0lmuwl9NYBA,ko,0.01,0.05,0.25,0.4,0.2,0.09,0.8,0.2
5qfFfSxVghU,ko,0.01,0.05,0.3,0.3,0.2,0.14,0.85,0.15
lDHdpHGJloE,ko,0.0,0.05,0.1,0.2,0.35,0.3,0.4,0.6
hzherq6lskM,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.6,0.4
TGwH6va5f8Y,ko,0.1,0.3,0.4,0.1,0.05,0.05,0.3,0.7
cL_A0W0PttM,ko,0.01,0.1,0.5,0.3,0.08,0.01,0.3,0.7
KwBVB2MQTBU,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.4,0.6
eQpsMZDQ7MU,ko,0.05,0.5,0.4,0.03,0.02,0.0,0.9,0.1
MX8I4Nui3WQ,ko,0.05,0.2,0.4,0.2,0.1,0.05,0.3,0.7
eWmIG1TiX4s,ko,0.05,0.1,0.2,0.35,0.2,0.1,0.5,0.5
r6afHoOjec8,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.4,0.6
AESH12JIIxk,ko,0.0,0.05,0.25,0.45,0.2,0.05,0.8,0.2
6QjirYspfL4,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.6,0.4
TJrLPVqDtaY,ko,0.05,0.15,0.3,0.35,0.1,0.05,0.85,0.15
dxDs9kLZmc8,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
CaF_WDejTSM,ko,0,0,0,0,0,0,0,0
ClaK2dz3KKA,Japanese (auto-generated),0.05,0.4,0.4,0.1,0.03,0.02,0.6,0.4
9YuhlFMeq_I,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.7,0.3
Uygypd9YtMY,ko,0.0,0.05,0.1,0.2,0.3,0.35,0.4,0.6
6AtPRAWSm9o,ko,0.0,0.1,0.2,0.4,0.2,0.1,0.6,0.4
FFDumzq6ATg,ko,0.0,0.2,0.6,0.15,0.05,0.0,0.3,0.7
BqvkDEE_0Dg,ko,0.0,0.2,0.5,0.3,0.0,0.0,0.1,0.9
aMbnozwF-tk,ko,0,0.1,0.5,0.3,0.1,0,0.9,0.1
4sSt_F7hrTA,ko,0.0,0.05,0.3,0.4,0.15,0.1,0.6,0.4
Ml65jlU9NWk,ko,0,0.1,0.4,0.3,0.15,0.05,0.35,0.65
sqlTKlNvvX4,ko,0.0,0.05,0.2,0.35,0.25,0.15,0.6,0.4
h86QjY_RtTA,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.7,0.3
FU21FSZrIZQ,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.8,0.2
0RJjsuWZP0E,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.7,0.3
j2LZmDCCpKY,ko,0.0,0.5,0.4,0.1,0.0,0.0,0.3,0.7
S6lBAsld0s0,ko,0.01,0.05,0.1,0.2,0.3,0.34,0.4,0.6
hzIzOaocTzg,ko,0,0,0,0,0,0,0,0
pgZdPAqO3Bk,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.3,0.7
t8Ax28_xL-g,ko,0.0,0.1,0.4,0.4,0.1,0.0,0.3,0.7
mWvshU9vmRU,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
3p1CCkAcyGI,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.3,0.7
BeBIr7r6RWI,ko,0.0,0.1,0.3,0.4,0.15,0.05,0.4,0.6
agWPj7vztQ4,ko,0.0,0.6,0.3,0.1,0.0,0.0,0.2,0.8
3Av78iXdACI,ko,0.15,0.6,0.15,0.05,0.03,0.02,0.4,0.6
NAWNRJu_mKQ,ko,0.025,0.075,0.3,0.45,0.1,0.05,0.35,0.65
kL7NFu0xw1A,ko,0,0.05,0.15,0.25,0.3,0.25,0.5,0.5
YKf4rU_Asjg,ko,0.05,0.4,0.4,0.1,0.03,0.02,0.3,0.7
PCE_DfFsTZM,ko,0.05,0.6,0.25,0.05,0.03,0.02,0.55,0.45
QGFgz0QC2qE,ko,0.0,0.05,0.15,0.25,0.3,0.25,0.4,0.6
s7B3C3zrMbY,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.7,0.3
6MrM_g5R2So,ko,0,0,0,0,0,0,0,0
B3P9qGPmLes,ko,0.05,0.15,0.4,0.3,0.07,0.03,0.6,0.4
LoLr-BWqOlA,ko,0.0,0.3,0.4,0.2,0.1,0.0,0.7,0.3
jOzBkcqwR-g,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.3,0.7
0lnvtBpiM0c,ko,0.0,0.05,0.3,0.35,0.2,0.1,0.4,0.6
Upl4F081nXU,ko,0.05,0.7,0.2,0.03,0.01,0.01,0.5,0.5
l3QfOx4sYR4,ko,0.0,0.05,0.5,0.35,0.1,0.0,0.6,0.4
7dqB7-aJLMY,ko,0.0,0.05,0.15,0.5,0.2,0.1,0.4,0.6
v02STiB9VRY,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.4,0.6
rQVfT0eOBnk,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.6,0.4
aE1ZI4tNuRc,ko,0,0.15,0.5,0.25,0.07,0.03,0.4,0.6
kIfGN7Mb4W4,ko,0.0,0.1,0.4,0.3,0.1,0.1,0.6,0.4
YcfvE9IeYbs,ko,0,0,0,0,0,0,0,0
5MxL0mieKpk,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.4,0.6
aOtNLZ05ypw,ko,0.05,0.25,0.5,0.15,0.03,0.02,0.4,0.6
JGbhos2oxas,ko,0.05,0.3,0.4,0.15,0.07,0.03,0.3,0.7
cwbYlCfQQHs,Hindi (auto-generated),0.01,0.1,0.4,0.3,0.15,0.04,0.6,0.4
_KsQjzvBXvs,ko,0.1,0.2,0.4,0.2,0.05,0.05,0.3,0.7
cEWIpUSP-9w,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.6,0.4
jqlatBLsfwM,ko,0.0,0.05,0.1,0.25,0.3,0.3,0.3,0.7
EArdEbB6Hgg,Thai (auto-generated),0.0,0.7,0.25,0.03,0.01,0.01,0.3,0.7
K4GjnytH4p4,ko,0.0,0.2,0.4,0.3,0.1,0.0,0.6,0.4
K0oELqduVLg,ko,0.05,0.5,0.35,0.07,0.02,0.01,0.75,0.25
gaEbbAkpT8A,ko,0.0,0.1,0.6,0.2,0.1,0.0,0.2,0.8
XjQKDQK3i9A,ko,0.05,0.6,0.3,0.05,0,0,0.3,0.7
MlJnHIj9Axg,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.4,0.6
hRT6IYVM-j0,ko,0.05,0.05,0.3,0.4,0.15,0.05,0.4,0.6
HkYm1yJ2J_Q,ko,0,0,0,0,0,0,0,0
TJWsTCVJxnw,ko,0.0,0.2,0.5,0.2,0.1,0.0,0.3,0.7
z7mRhOQ2jtU,ko,0.0,0.2,0.5,0.3,0.0,0.0,0.2,0.8
drDdZuuxEIc,ko,0.01,0.05,0.2,0.4,0.25,0.09,0.45,0.55
xk-_sHOIfIs,Spanish (auto-generated),0.2,0.5,0.2,0.05,0.03,0.02,0.4,0.6
udS_RqH5Rs0,ko,0.05,0.1,0.2,0.3,0.2,0.15,0.4,0.6
gC8YlymZYEc,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.3,0.7
hw8u2tm3Tos,ko,0.01,0.1,0.2,0.25,0.25,0.19,0.4,0.6
N_NE9u6vFiI,ko,0.05,0.1,0.3,0.25,0.2,0.1,0.55,0.45
bD-9il066vI,ko,0.05,0.4,0.35,0.15,0.04,0.01,0.4,0.6
Quvkvn1AkSQ,ko,0.15,0.6,0.15,0.05,0.03,0.02,0.4,0.6
UvqglTfC3nw,ko,0.05,0.65,0.25,0.03,0.01,0.01,0.7,0.3
MTlwwuyYCNk,ko,0,0.05,0.15,0.4,0.3,0.1,0.6,0.4
ZQC7AHRxuaU,Spanish (auto-generated),0.0,0.05,0.15,0.3,0.3,0.2,0.3,0.7
CPkYNyvWlGo,ko,0.01,0.1,0.3,0.3,0.15,0.14,0.5,0.5
5kmD-LO8pYw,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.9,0.1
I2pFMZWXrhI,ko,0.05,0.15,0.3,0.25,0.15,0.1,0.4,0.6
5mOUhx5ZyHg,ko,0.0,0.15,0.4,0.3,0.1,0.05,0.3,0.7
nRz_VAb8kOQ,ko,0.0,0.05,0.1,0.2,0.25,0.4,0.3,0.7
C-OdCArTcfM,ko,0.05,0.3,0.35,0.15,0.1,0.05,0.6,0.4
VL5N3NIGatQ,ko,0.0,0.1,0.2,0.3,0.3,0.1,0.3,0.7
FXolxZmwuRc,ko,0.0,0.05,0.15,0.5,0.2,0.1,0.3,0.7
bvxjznA-JDY,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.75,0.25
y_NkYAWRP8M,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.4,0.6
zlkcB2vhNww,ko,0,0.05,0.4,0.35,0.15,0.05,0.6,0.4
DFCS6nggro4,ko,0,0,0,0,0,0,0,0
jAR6sc7CEdM,ko,0.0,0.2,0.5,0.3,0.0,0.0,0.4,0.6
KqjHl4CrR5w,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.6,0.4
uyD-hzhq2Mk,ko,0.05,0.2,0.5,0.2,0.04,0.01,0.6,0.4
7YobC1Q40M0,ko,0.0,0.1,0.4,0.3,0.15,0.05,0.5,0.5
WhOL-3KlUxY,ko,0.0,0.1,0.7,0.15,0.04,0.01,0.7,0.3
QhaHmZIRqeQ,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.5,0.5
MBsLoFUq0jA,ko,0.0,0.05,0.25,0.35,0.25,0.1,0.4,0.6
hjpELNSZNLA,ko,0.05,0.2,0.4,0.25,0.05,0.05,0.7,0.3
mqefYMrchYo,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.4,0.6
FbTGmZ8Dn2I,ko,0.0,0.25,0.5,0.2,0.03,0.02,0.2,0.8
sKQFXDmA5n4,ko,0.0,0.05,0.15,0.2,0.3,0.3,0.4,0.6
s8qMkLJRPFw,ko,0.0,0.3,0.5,0.15,0.04,0.01,0.2,0.8
9ITugyiM2YA,ko,0.0,0.05,0.55,0.3,0.1,0.0,0.7,0.3
42qIQbcxULU,ko,0.0,0.05,0.3,0.4,0.2,0.05,0.3,0.7
O71zRU_sj4k,ko,0.05,0.1,0.2,0.3,0.25,0.1,0.45,0.55
kyZYtVxjff0,ko,0.0,0.05,0.4,0.35,0.15,0.05,0.75,0.25
xopXVIMLm0I,Indonesian (auto-generated),0.0,0.1,0.7,0.1,0.05,0.05,0.8,0.2
RCMXepwDseY,ko,0.1,0.6,0.2,0.05,0.03,0.02,0.5,0.5
S8ycvLTdf7E,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.4,0.6
rfjffhNxdLQ,ko,0.1,0.3,0.4,0.15,0.04,0.01,0.6,0.4
3Rl-23yTw9Q,ko,0.0,0.05,0.15,0.35,0.35,0.1,0.6,0.4
hcVDqT9mECg,ko,0,0,0,0,0,0,0,0
Lptnfw82644,ko,0.01,0.1,0.4,0.3,0.15,0.04,0.8,0.2
Q6tdQvQCbiw,ko,0.05,0.15,0.35,0.25,0.15,0.05,0.4,0.6
BYAY3mmFku8,ko,0.01,0.05,0.35,0.4,0.15,0.04,0.45,0.55
Yl0M2LFgG4c,Japanese (auto-generated),0.0,0.1,0.6,0.2,0.05,0.05,0.4,0.6
GVFNHzSSPmc,ko,0.05,0.65,0.2,0.07,0.02,0.01,0.6,0.4
jqZ2Ie4pd30,ko,0.01,0.05,0.2,0.25,0.3,0.19,0.45,0.55
JTMjRrDweEg,ko,0.0,0.1,0.35,0.45,0.1,0.0,0.3,0.7
4wXMpmOVn18,ko,0.05,0.1,0.35,0.35,0.1,0.05,0.4,0.6
50WH3bOV4gw,ko,0.01,0.05,0.2,0.3,0.25,0.19,0.4,0.6
jK1YHpGlZWw,ko,0.1,0.6,0.2,0.05,0.03,0.02,0.5,0.5
2H3n-f-TYzM,ko,0.0,0.3,0.5,0.15,0.05,0.0,0.5,0.5
DJF-E2sV6Zk,ko,0.05,0.1,0.25,0.3,0.2,0.1,0.4,0.6
oieDCXAwSFE,ko,0,0,0,0,0,0,0,0
0kvaVgVU7TM,ko,0,0.05,0.15,0.5,0.3,0,0.2,0.8
vMon1-XA5no,ko,0.0,0.05,0.15,0.3,0.3,0.2,0.55,0.45
0LYMTsj_eqc,ko,0.0,0.05,0.2,0.5,0.2,0.05,0.6,0.4
u85pttnpJEo,ko,0.0,0.05,0.2,0.35,0.3,0.1,0.1,0.9
DyIrnuUxRsc,ko,0.01,0.05,0.3,0.4,0.2,0.04,0.3,0.7
9KEFGSTz9mI,ko,0.0,0.0,0.05,0.15,0.3,0.5,0.4,0.6
9U5unJ-L3Mw,ko,0.0,0.05,0.2,0.25,0.2,0.3,0.3,0.7
F4PmEB-T09w,ko,0.0,0.1,0.5,0.3,0.1,0.0,0.7,0.3
fT0DN6LLFWY,ko,0.05,0.7,0.2,0.05,0,0,0.5,0.5
NKobaPqT3fc,ko,0,0.05,0.15,0.3,0.3,0.2,0.8,0.2
GON06sqFT0Q,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.3,0.7
ywvnQm1BbPQ,English (United States),0.05,0.1,0.15,0.25,0.3,0.15,0.6,0.4
M14LMiM6wok,ko,0.0,0.05,0.1,0.4,0.25,0.2,0.6,0.4
REFttOH6ffs,ko,0.0,0.05,0.1,0.2,0.35,0.3,0.4,0.6
K3tKBDiVMP0,ko,0,0,0,0,0,0,0,0
e3uarnhdAiE,ko,0.0,0.05,0.1,0.3,0.35,0.2,0.75,0.25
ekSY79j78zE,ko,0.0,0.2,0.5,0.25,0.05,0.0,0.7,0.3
eppqcuMJchQ,Japanese (auto-generated),0.05,0.15,0.25,0.3,0.15,0.1,0.6,0.4
peuoYTS4Wog,ko,0.0,0.0,0.7,0.2,0.1,0.0,0.2,0.8
LPiyHfY2IXE,ko,0.0,0.2,0.5,0.2,0.05,0.05,0.3,0.7
lUI1sQTNSxU,ko,0.0,0.1,0.3,0.3,0.2,0.1,0.4,0.6
DN9CNsfBXFw,ko,0.05,0.15,0.4,0.25,0.1,0.05,0.6,0.4
wCzTsXMLS6M,ko,0.0,0.05,0.25,0.4,0.2,0.1,0.4,0.6
